Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_7,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
2300 TELEGRAPH AVE,Oakland,CA,,2316,USCGeocoder,46.8698,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2239.54860525532,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8126164254492,-122.268810820565,Relaxed
200 PARROTT,Oakland,CA,,2317,USCGeocoder,125.0293,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
ELDERBERRY DR & GIRVIN DR,Oakland,CA,,2318,USCGeocoder,31.2637,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
570B CANYON OAKS DR,Oakland,CA,,2319,USCGeocoder,62.5038,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4888.7491425476,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7728529551634,-122.147174845523,Relaxed
2200 54TH AV,Oakland,CA,,2320,USCGeocoder,171.8983,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
BT 17 & INTL CORRIDOR,Oakland,CA,,2321,USCGeocoder,31.2679,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
4000 MT HOOD,Oakland,CA,,2322,USCGeocoder,140.6231,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
326D 23RD ST,Oakland,CA,,2323,USCGeocoder,140.6196,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2233.18527513091,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8119504416676,-122.264459669683,Relaxed
900 BLOCK OF FRUITVALE AV,Oakland,CA,,2324,USCGeocoder,109.3557,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
FISHER AV & FRAZIER AV,Oakland,CA,,2325,USCGeocoder,31.2752,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
6700 GUNN DR,Oakland,CA,,2326,USCGeocoder,218.7785,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8337314,-122.1912362,Relaxed
10500 SUNNYSIDE ST,Oakland,CA,,2327,USCGeocoder,78.1145,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1867.57962515671,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7415767506544,-122.159369854154,Relaxed
37/SAN PABLO,Oakland,CA,,2328,USCGeocoder,140.7423,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2100 FRUITVALE AVE,Oakland,CA,,2329,USCGeocoder,31.2687,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3096.72487762943,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7843154770794,-122.222401951915,Relaxed
15900 MAUBERT ST,Oakland,CA,,2330,USCGeocoder,124.9984,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
9800 BURR ST.,Oakland,CA,,2331,USCGeocoder,31.2657,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8157.02263559122,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7507877245852,-122.155556755042,Relaxed
4400 SHELLMOUND,Oakland,CA,,2332,USCGeocoder,203.1171,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8301972,-122.2923212,Relaxed
BROADWAY & WB I980,Oakland,CA,,2333,USCGeocoder,15.6695,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
3200 GRAND AVE,Oakland,CA,,2334,USCGeocoder,78.098,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5897.34304778185,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8114735797307,-122.247926555296,Relaxed
200 BLK 7TH ST,Oakland,CA,,2335,USCGeocoder,109.332,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
500 GRAND AVE,Oakland,CA,,2336,USCGeocoder,218.7504,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8088826,-122.2513458,Relaxed
5400 BROOKDALE AVE,Oakland,CA,,2337,USCGeocoder,203.1062,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7751373,-122.1960114,Relaxed
1500 E23RD ST,Oakland,CA,,2338,USCGeocoder,125.018,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2711.40591618326,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7947362249333,-122.237493586307,Relaxed
3700 FIELD ST,Oakland,CA,,2339,USCGeocoder,31.2449,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2257.98076388426,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7716666057551,-122.162013503491,Relaxed
1000 101ST AVE,Oakland,CA,,2340,USCGeocoder,249.9978,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7388904,-122.1744379,Relaxed
5600 COLLEGE AVE,Oakland,CA,,2341,USCGeocoder,234.3753,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.843585,-122.2514646,Relaxed
1646A 7TH AV,Oakland,CA,,2342,USCGeocoder,93.7706,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2505.33502097568,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7958339626665,-122.249876671332,Relaxed
1900 92ND AVE,Oakland,CA,,2343,USCGeocoder,78.1282,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2491.538050459,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.751180210538,-122.16824873306,Relaxed
500 H ST,Oakland,CA,,2344,USCGeocoder,140.6337,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
EB 51ST OFFRP ST & NB I580 CONN,Oakland,CA,,2345,USCGeocoder,31.2732,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
800 W 14TH ST,Oakland,CA,,2346,USCGeocoder,249.9926,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2005.42300178995,LinearInterpolationAddressRange,StreetSegment,93.9349112426036,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8080409055315,-122.280279163665,Relaxed
PORTAL AV & WAWONA AV,Oakland,CA,,2347,USCGeocoder,31.2485,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
4500 ALLENDALE AVE,Oakland,CA,,2348,USCGeocoder,203.1513,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7819906,-122.2006924,Relaxed
HAVENSCOURT & BANCROFT,Oakland,CA,,2349,USCGeocoder,15.6237,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
3600 MALCOLM AVE,Oakland,CA,,2350,USCGeocoder,171.7948,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7462988,-122.1393168,Relaxed
ABERFOIL AV & LOCHARD ST,Oakland,CA,,2351,USCGeocoder,31.2093,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1800 62ND ST,Oakland,CA,,2352,USCGeocoder,109.3719,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1258.59554718575,LinearInterpolationAddressRange,StreetSegment,90.0887573964497,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7657580957316,-122.194540989768,Relaxed
2800 82ND AVE,Oakland,CA,,2353,USCGeocoder,62.5025,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1766.44523031404,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7626702508498,-122.164814003442,Relaxed
HAVENSCOURT AND AVENAL,Oakland,CA,,2354,USCGeocoder,31.2576,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
8000 BANCROFT AVE,Oakland,CA,,2355,USCGeocoder,46.8855,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2406.67887572851,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7614387266183,-122.171861011579,Relaxed
838D MANDELA PKWY,Oakland,CA,,2356,USCGeocoder,62.5183,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3490.8989575007,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8062452996687,-122.293031303285,Relaxed
GRIZZLY PEAK & SOUTH PARK,Oakland,CA,,2357,USCGeocoder,31.2507,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
6800 THE TURN,Oakland,CA,,2358,USCGeocoder,46.8782,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3427.60125126177,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8482626627142,-122.210088500429,Relaxed
700 E CAPITOL AVE, MILPITAS,Oakland,CA,,2359,USCGeocoder,109.3289,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
1900 COURTLAND AVE,Oakland,CA,,2360,USCGeocoder,125.0275,1,4.1,,,03,StreetSegmentInterpolation,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4161.93657903094,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,2,37.7756038040382,-122.212939855234,Relaxed
7100 RUDSDALE ST,Oakland,CA,,2361,USCGeocoder,62.4938,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1815.75981435832,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7591302573401,-122.190019763591,Relaxed
3800 CANON AVE,Oakland,CA,,2362,USCGeocoder,203.1238,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8021571,-122.2177167,Relaxed
200 CORPUS CHRISTI RD,Oakland,CA,,2363,USCGeocoder,281.2557,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
EB I980 & NORTHGATE AV,Oakland,CA,,2364,USCGeocoder,46.9164,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
8400 SAN LEANDRO AV,Oakland,CA,,2365,USCGeocoder,31.2656,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9885.48572237371,LinearInterpolationAddressRange,StreetSegment,90.0887573964497,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7475552406409,-122.189750984707,Relaxed
CASTELLO ST & FRUITVALE AV,Oakland,CA,,2366,USCGeocoder,46.8762,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
DIRECTED PAT DWTN,Oakland,CA,,2367,USCGeocoder,31.2354,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2100 69TH AVE,Oakland,CA,,2368,USCGeocoder,234.4031,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7651529,-122.1829715,Relaxed
MORCOM AV & YUBA AV,Oakland,CA,,2369,USCGeocoder,31.2497,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2900 CARMEL STREET,Oakland,CA,,2370,USCGeocoder,203.0152,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8016764,-122.2029238,Relaxed
34900 NEWARK BLVD,Oakland,CA,,2371,USCGeocoder,140.643,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2500 HUMBOLDT AVE,Oakland,CA,,2372,USCGeocoder,62.5046,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2641.76584941428,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7887939455227,-122.212446753104,Relaxed
1300 106TH AVE,Oakland,CA,,2373,USCGeocoder,218.7853,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3066.17246102775,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7375594428272,-122.168328431911,Relaxed
3100 GRIZZLY PEAK,Oakland,CA,,2374,USCGeocoder,46.928,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3625.70782836759,LinearInterpolationAddressRange,StreetSegment,93.0473372781065,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8801009319992,-122.228160751399,Relaxed
6100 LASALLE AVE,Oakland,CA,,2375,USCGeocoder,281.24,1,4.1,,,03,StreetSegmentInterpolation,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,27695.9222240662,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,2,37.8283885820328,-122.217921682229,Relaxed
1100 PORTAL AVE,Oakland,CA,,2376,USCGeocoder,234.3766,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.8149069,-122.2275833,Relaxed
1000 POTRERO,Oakland,CA,,2377,USCGeocoder,62.5316,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
EB I580 CONN & MARTIN LUTHER KING JR WY,Oakland,CA,,2378,USCGeocoder,15.6223,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
2000 89TH AVE,Oakland,CA,,2379,USCGeocoder,234.3738,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.7533549,-122.1678195,Relaxed
13100 CAMPUS DR,Oakland,CA,,2380,USCGeocoder,109.4052,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
100 W GRAND,Oakland,CA,,2381,USCGeocoder,78.1233,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,756.369325214066,LinearInterpolationAddressRange,StreetSegment,93.9349112426036,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.809114084209,-122.249773741382,Relaxed
1400 FRUITVALE AVE,Oakland,CA,,2382,USCGeocoder,31.2546,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1480.23686512467,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.7776076053807,-122.225719940725,Relaxed
549A 66TH ST,Oakland,CA,,2383,USCGeocoder,93.7496,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,752.830400589854,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8517669518732,-122.261711554716,Relaxed
5300 CLARKE ST,Oakland,CA,,2384,USCGeocoder,140.5131,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
JORDAN RD & RETTIG AV,Oakland,CA,,2385,USCGeocoder,15.7227,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
800 & DOO,Oakland,CA,,2386,USCGeocoder,390.6171,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
900 62ND ST GRND FLR,Oakland,CA,,2387,USCGeocoder,78.1165,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1338.23083487689,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8463490982134,-122.276449871318,Relaxed
FLEMING/90TH,Oakland,CA,,2388,USCGeocoder,31.2505,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_CITY,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
SHATTUCK AVE & 65TH STREET,Oakland,CA,,2389,USCGeocoder,31.2495,1,4.1,,,11,CityCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,206369070.265232,ArealInterpolationGeometricCentroid,City,50,FeatureClassBased,ReturnAll,,CityCentroid,,,1,37.7710887807485,-122.224976664539,Relaxed;Soundex
5500 HILLTOP CRES,Oakland,CA,,2390,USCGeocoder,62.4235,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3955.49494206649,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.8325466836923,-122.225866388239,Relaxed
