Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_1,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
14TH ST & CASTRO ST,Oakland,CA,,2001,USCGeocoder,1,15.6484,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
200 ORANGE ST,Oakland,CA,,2002,USCGeocoder,1,171.8767,,4.1,,37.8151530837177,-122.25820809739,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5320.73197912052,Meters,03,StreetSegmentInterpolation
1700 E 24TH ST,Oakland,CA,,2003,USCGeocoder,1,187.4956,,4.1,,37.7950621594313,-122.236099496458,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4838.31826574728,Meters,03,StreetSegmentInterpolation
30TH AV & INTERNATIONAL BLVD,Oakland,CA,,2004,USCGeocoder,1,46.8785,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7300 HOLLY ST,Oakland,CA,,2005,USCGeocoder,1,187.4984,,4.1,,37.7622617,-122.1822799,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
700 S ELMHURST AV,Oakland,CA,,2006,USCGeocoder,1,31.2523,,4.1,,37.7387522914373,-122.184701612098,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2475.76177626522,Meters,03,StreetSegmentInterpolation
E 19TH ST & FRUITVALE AV,Oakland,CA,,2007,USCGeocoder,1,31.2311,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
92ND AV & BANCROFT AV,Oakland,CA,,2008,USCGeocoder,1,31.2499,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1400 MADISON ST,Oakland,CA,,2009,USCGeocoder,1,62.4146,,4.1,,37.8015287055195,-122.263991784534,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1267.56437511602,Meters,03,StreetSegmentInterpolation
4200 BROADWAY,Oakland,CA,,2010,USCGeocoder,1,171.8913,,4.1,,37.8299371,-122.2547606,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1600 99TH AV,Oakland,CA,,2011,USCGeocoder,1,62.5088,,4.1,,37.7441981984156,-122.166980304025,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1877.02334969491,Meters,03,StreetSegmentInterpolation
3100 BIRDSALL AV,Oakland,CA,,2012,USCGeocoder,1,140.6345,,4.1,,37.7790961,-122.1917981,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1600 ADELINE ST,Oakland,CA,,2013,USCGeocoder,1,62.497,,4.1,,37.8110555030914,-122.285584131375,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3219.72372691939,Meters,03,StreetSegmentInterpolation
92ND AV & SAN LEANDRO ST,Oakland,CA,,2014,USCGeocoder,1,46.885,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
17TH ST & WEBSTER ST,Oakland,CA,,2015,USCGeocoder,1,31.2485,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
5500 HILTON ST,Oakland,CA,,2016,USCGeocoder,1,296.8891,,4.1,,37.7719713,-122.1963623,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6800 LION WY,Oakland,CA,,2017,USCGeocoder,1,46.8947,,4.1,,37.7579307411256,-122.197629469217,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2367.33277936419,Meters,03,StreetSegmentInterpolation
1200 SEMINARY AV,Oakland,CA,,2018,USCGeocoder,1,140.6226,,4.1,,37.7627597,-122.2024614,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6900 ARTHUR ST,Oakland,CA,,2019,USCGeocoder,1,171.8778,,4.1,,37.7658043,-122.1820511,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
900 26TH ST,Oakland,CA,,2020,USCGeocoder,1,140.6266,,4.1,,37.8176208841851,-122.277603419757,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2202.57723349519,Meters,03,StreetSegmentInterpolation
41ST AV & FOOTHILL BLVD,Oakland,CA,,2021,USCGeocoder,1,31.2586,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
7500 NEY AV,Oakland,CA,,2022,USCGeocoder,1,46.8774,,4.1,,37.7692522513432,-122.16980719341,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2863.11168546788,Meters,03,StreetSegmentInterpolation
1800 79TH AV,Oakland,CA,,2023,USCGeocoder,1,234.3765,,4.1,,37.7594739,-122.1770274,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
3600 35TH AV,Oakland,CA,,2024,USCGeocoder,1,78.1731,,4.1,,37.7936803243734,-122.200522486695,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3248.82659872249,Meters,03,StreetSegmentInterpolation
3400 ADELINE ST,Oakland,CA,,2025,USCGeocoder,1,46.8742,,4.1,,37.8254871638248,-122.280379180397,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3313.25779967196,Meters,03,StreetSegmentInterpolation
10500 FOOTHILL BLVD,Oakland,CA,,2026,USCGeocoder,1,46.8743,,4.1,,37.7451221024056,-122.150029265625,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1690.04387802538,Meters,03,StreetSegmentInterpolation
9900 B ST,Oakland,CA,,2027,USCGeocoder,1,203.1429,,4.1,,37.7420536,-122.1729493,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
50TH AV & SAN LEANDRO ST,Oakland,CA,,2028,USCGeocoder,1,31.2567,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
4500 MACARTHUR BLVD,Oakland,CA,,2029,USCGeocoder,1,31.3215,,4.1,,37.7856115774832,-122.192110045552,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5045.84145836043,Meters,03,StreetSegmentInterpolation
1400 LAKESHORE AV,Oakland,CA,,2030,USCGeocoder,1,187.386,,4.1,,37.7993147,-122.2575616,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1800 6TH AV,Oakland,CA,,2031,USCGeocoder,1,109.3748,,4.1,,37.7975930586459,-122.249244471129,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2530.61505799927,Meters,03,StreetSegmentInterpolation
1500 MACARTHUR BLVD,Oakland,CA,,2032,USCGeocoder,1,203.1138,,4.1,,37.8012189,-122.2257368,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
10800 INTERNATIONAL BLVD,Oakland,CA,,2033,USCGeocoder,1,31.2832,,4.1,,37.7380016053374,-122.165582983262,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,874.58632669691,Meters,03,StreetSegmentInterpolation
1400 86TH AV,Oakland,CA,,2034,USCGeocoder,1,78.1447,,4.1,,37.752828106452,-122.17666511637,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3470.91777797649,Meters,03,StreetSegmentInterpolation
8400 ASTER AV,Oakland,CA,,2035,USCGeocoder,1,93.9273,,4.1,,37.7641332189773,-122.159759702003,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,10639.1569469161,Meters,03,StreetSegmentInterpolation
300 FRANK H OGAWA PLZ,Oakland,CA,,2036,USCGeocoder,1,234.3716,,4.1,,37.8057581,-122.2710506,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 ARLINGTON AV,Oakland,CA,,2037,USCGeocoder,1,62.503,,4.1,,37.8418631746853,-122.278641601924,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4306.46109791799,Meters,03,StreetSegmentInterpolation
1800 96TH AV,Oakland,CA,,2038,USCGeocoder,1,62.4962,,4.1,,37.7477300668742,-122.167136125464,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2498.65522386436,Meters,03,StreetSegmentInterpolation
5800 HARMON AV,Oakland,CA,,2039,USCGeocoder,1,31.2314,,4.1,,37.7690722929055,-122.195694168943,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4447.61888562143,Meters,03,StreetSegmentInterpolation
800 51ST AV,Oakland,CA,,2040,USCGeocoder,1,218.7516,,4.1,,37.7651443,-122.2119366,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
82ND AV & BIRCH ST,Oakland,CA,,2041,USCGeocoder,1,31.2549,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1700 12TH AV,Oakland,CA,,2042,USCGeocoder,1,265.6309,,4.1,,37.7925099100695,-122.245214076328,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2426.8007733603,Meters,03,StreetSegmentInterpolation
3500 72ND AV,Oakland,CA,,2043,USCGeocoder,1,109.2244,,4.1,,37.7703420510985,-122.171980156755,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3308.98845020309,Meters,03,StreetSegmentInterpolation
84TH AV & BANCROFT AV,Oakland,CA,,2044,USCGeocoder,1,31.2723,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
43RD ST & TELEGRAPH AV,Oakland,CA,,2045,USCGeocoder,1,31.1963,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
50TH AV & BANCROFT AV,Oakland,CA,,2046,USCGeocoder,1,31.2699,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
NB HIGH OFFRP ST & NB I880,Oakland,CA,,2047,USCGeocoder,1,31.2226,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
9800 LAWLOR ST,Oakland,CA,,2048,USCGeocoder,1,203.1277,,4.1,,37.7506649,-122.1563869,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1200 47TH AV,Oakland,CA,,2049,USCGeocoder,1,124.9984,,4.1,,37.7692828267693,-122.212645016735,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4117.51887860056,Meters,03,StreetSegmentInterpolation
2400 PARK BLVD,Oakland,CA,,2050,USCGeocoder,1,265.5313,,4.1,,37.8016216,-122.2436713,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
5300 WENTWORTH AV,Oakland,CA,,2051,USCGeocoder,1,249.9446,,4.1,,37.7707674,-122.2027047,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4700 LINCOLN AV,Oakland,CA,,2052,USCGeocoder,1,203.1069,,4.1,,37.8095201,-122.2015741,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1000 69TH AV,Oakland,CA,,2053,USCGeocoder,1,109.3765,,4.1,,37.7577705986076,-122.194622694897,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1163.77687062696,Meters,03,StreetSegmentInterpolation
2500 64TH AV,Oakland,CA,,2054,USCGeocoder,1,234.4499,,4.1,,37.7683121,-122.1872513,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
500 9TH ST,Oakland,CA,,2055,USCGeocoder,1,78.1327,,4.1,,37.8019183672125,-122.275760546922,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2658.85678247223,Meters,03,StreetSegmentInterpolation
1400 14TH AV,Oakland,CA,,2056,USCGeocoder,1,250.031,,4.1,,37.7893875711045,-122.246157374462,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1960.78548802808,Meters,03,StreetSegmentInterpolation
3000 CURRAN AV,Oakland,CA,,2057,USCGeocoder,1,78.0981,,4.1,,37.7919833607848,-122.211315713717,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4876.46014055517,Meters,03,StreetSegmentInterpolation
9800 KOFORD RD,Oakland,CA,,2058,USCGeocoder,1,62.4595,,4.1,,37.7301304174444,-122.191366524944,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,13080.7393513776,Meters,03,StreetSegmentInterpolation
BOND ST & HIGH ST,Oakland,CA,,2059,USCGeocoder,1,31.2515,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
5400 RUTH AV,Oakland,CA,,2060,USCGeocoder,1,234.3611,,4.1,,37.7745318,-122.1966615,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2100 RANSOM AV,Oakland,CA,,2061,USCGeocoder,1,93.7445,,4.1,,37.7823377796394,-122.213396178084,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5191.68769629905,Meters,03,StreetSegmentInterpolation
32ND ST & UNION ST,Oakland,CA,,2062,USCGeocoder,1,62.4978,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
200 WEBSTER ST,Oakland,CA,,2063,USCGeocoder,1,187.5222,,4.1,,37.7953658,-122.2734816,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1200 104TH AV,Oakland,CA,,2064,USCGeocoder,1,265.625,,4.1,,37.737891827186,-122.17117743409,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4274.72168218368,Meters,03,StreetSegmentInterpolation
900 61ST ST,Oakland,CA,,2065,USCGeocoder,1,187.5309,,4.1,,37.8457181,-122.2755083,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2900 CHESTNUT ST,Oakland,CA,,2066,USCGeocoder,1,93.6732,,4.1,,37.8208822138977,-122.280812417458,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4343.33562295698,Meters,03,StreetSegmentInterpolation
1700 83RD AV,Oakland,CA,,2067,USCGeocoder,1,203.1115,,4.1,,37.7566229,-122.1748779,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
400 CHETWOOD ST,Oakland,CA,,2068,USCGeocoder,1,62.5057,,4.1,,37.8162190230001,-122.25130913056,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4777.25487877382,Meters,03,StreetSegmentInterpolation
101ST AV & INTERNATIONAL BLVD,Oakland,CA,,2069,USCGeocoder,1,31.2195,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
6700 LEONA CREEK DR,Oakland,CA,,2070,USCGeocoder,1,109.4137,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1200 90TH AV,Oakland,CA,,2071,USCGeocoder,1,203.1266,,4.1,,37.7481472,-122.1776943,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2800 BROOKDALE AV,Oakland,CA,,2072,USCGeocoder,1,62.3063,,4.1,,37.7933180932676,-122.218743522678,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4284.8899035519,Meters,03,StreetSegmentInterpolation
3300 68TH AV,Oakland,CA,,2073,USCGeocoder,1,93.7567,,4.1,,37.7711830905841,-122.176326843525,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,5256.06587464316,Meters,03,StreetSegmentInterpolation
4300 RILEA WY,Oakland,CA,,2074,USCGeocoder,1,203.1591,,4.1,,37.7705797,-122.151006,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 E 19TH ST,Oakland,CA,,2075,USCGeocoder,1,265.6237,,4.1,,37.7969031113186,-122.246700451338,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2511.33122831071,Meters,03,StreetSegmentInterpolation
